,date,county,state,pop2019,weekOyear,cases,dailyCaseGrowth,deaths,dailyDeathGrowth,fips,COUNTYFP,case%,caseGrowth%,death%,deathGrowth%,caseper100K,deathper100K,ruralUrban,variable,value
440,2020-12-25,Lafayette,Wisconsin,16665,52,1321,4.0,6.0,0.0,,,0.07926792679267927,0.003028009084027252,0.00036003600360036,0.0,7926.792679267927,36.003600360036,rural,RARELY,0.098
441,2020-12-25,Sawyer,Wisconsin,16558,52,1180,4.0,10.0,0.0,,,0.07126464548858558,0.003389830508474576,0.0006039376736320811,0.0,7126.4645488585575,60.39376736320811,rural,RARELY,0.126
442,2020-12-25,Price,Wisconsin,13351,52,980,2.0,5.0,0.0,,,0.07340274136768782,0.0020408163265306124,0.00037450378248820313,0.0,7340.274136768782,37.450378248820314,rural,RARELY,0.081
443,2020-12-25,Green Lake,Wisconsin,18913,52,1708,2.0,13.0,0.0,,,0.09030825358219215,0.00117096018735363,0.0006873579019721884,0.0,9030.825358219216,68.73579019721885,rural,RARELY,0.122
444,2020-12-25,Washburn,Wisconsin,15720,52,1054,3.0,13.0,0.0,,,0.06704834605597965,0.0028462998102466793,0.0008269720101781171,0.0,6704.834605597965,82.69720101781171,rural,RARELY,0.168
445,2020-12-25,Vernon,Wisconsin,30822,52,1509,18.0,22.0,0.0,,,0.04895853611057037,0.011928429423459244,0.0007137758743754461,0.0,4895.853611057037,71.3775874375446,rural,RARELY,0.052000000000000005
446,2020-12-25,Forest,Wisconsin,9004,52,883,3.0,24.0,0.0,,,0.09806752554420257,0.0033975084937712344,0.0026654820079964462,0.0,9806.752554420258,266.54820079964463,rural,RARELY,0.053
447,2020-12-25,Burnett,Wisconsin,15414,52,1076,2.0,19.0,0.0,,,0.06980666926171013,0.0018587360594795538,0.0012326456468145842,0.0,6980.666926171013,123.26456468145842,rural,RARELY,0.163
448,2020-12-25,Pepin,Wisconsin,7287,52,649,0.0,5.0,0.0,,,0.08906271442294497,0.0,0.0006861534239055853,0.0,8906.271442294497,68.61534239055854,rural,RARELY,0.055999999999999994
449,2020-12-25,Langlade,Wisconsin,19189,52,1885,7.0,40.0,0.0,,,0.09823336286414092,0.003713527851458886,0.002084527593934025,0.0,9823.33628641409,208.4527593934025,rural,RARELY,0.102
450,2020-12-25,Ramsey,Minnesota,550321,52,36203,0.0,654.0,0.0,,,0.06578524170438707,0.0,0.001188397317202142,0.0,6578.524170438707,118.8397317202142,urban,RARELY,0.046
451,2020-12-25,Carver,Minnesota,105089,52,6289,0.0,32.0,0.0,,,0.05984451274633882,0.0,0.00030450380153964734,0.0,5984.451274633882,30.450380153964733,urban,RARELY,0.128
452,2020-12-25,Anoka,Minnesota,356921,52,28326,0.0,307.0,0.0,,,0.07936209973635623,0.0,0.0008601343154367493,0.0,7936.209973635623,86.01343154367494,urban,RARELY,0.078
453,2020-12-25,Olmsted,Minnesota,158293,52,8837,0.0,54.0,0.0,,,0.05582685273511779,0.0,0.0003411395323861447,0.0,5582.685273511779,34.11395323861447,urban,RARELY,0.10099999999999999
454,2020-12-25,Stearns,Minnesota,161075,52,16630,0.0,165.0,0.0,,,0.10324383051373584,0.0,0.0010243675306534222,0.0,10324.383051373585,102.43675306534222,urban,RARELY,0.142
455,2020-12-25,Dakota,Minnesota,429021,52,29355,0.0,262.0,0.0,,,0.06842322403798415,0.0,0.0006106927166735428,0.0,6842.322403798415,61.06927166735428,urban,RARELY,0.076
456,2020-12-25,Hennepin,Minnesota,1265843,52,84116,0.0,1345.0,0.0,,,0.06645057878425681,0.0,0.0010625330313474893,0.0,6645.05787842568,106.25330313474893,urban,RARELY,0.044000000000000004
457,2020-12-25,Wright,Minnesota,138377,52,10562,0.0,81.0,0.0,,,0.07632771342058291,0.0,0.0005853573932084089,0.0,7632.77134205829,58.53573932084089,urban,RARELY,0.109
458,2020-12-25,Renville,Minnesota,14548,52,1265,0.0,38.0,0.0,,,0.08695353313170195,0.0,0.0026120428924938134,0.0,8695.353313170195,261.20428924938136,rural,RARELY,0.136
460,2020-12-25,Waseca,Minnesota,18612,52,1680,0.0,12.0,0.0,,,0.09026434558349453,0.0,0.0006447453255963894,0.0,9026.434558349452,64.47453255963894,rural,RARELY,0.048
462,2020-12-25,Blue Earth,Minnesota,67653,52,4910,0.0,27.0,0.0,,,0.07257623460896043,0.0,0.00039909538379672744,0.0,7257.623460896043,39.909538379672746,urban,RARELY,0.078
463,2020-12-25,Benton,Minnesota,40889,52,3792,0.0,72.0,0.0,,,0.0927388784269608,0.0,0.0017608647802587493,0.0,9273.88784269608,176.08647802587492,rural,RARELY,0.139
464,2020-12-25,Cass,Minnesota,29779,52,1879,0.0,19.0,0.0,,,0.06309815641895296,0.0,0.000638033513549817,0.0,6309.815641895296,63.8033513549817,rural,RARELY,0.127
465,2020-12-25,Nicollet,Minnesota,34274,52,2008,0.0,30.0,0.0,,,0.058586683783626074,0.0,0.0008752990605123417,0.0,5858.668378362608,87.52990605123418,rural,RARELY,0.085
466,2020-12-25,Martin,Minnesota,19683,52,1542,0.0,24.0,0.0,,,0.0783417162017985,0.0,0.0012193263222069807,0.0,7834.17162017985,121.93263222069807,rural,RARELY,0.115
468,2020-12-25,Rice,Minnesota,66972,52,5312,0.0,48.0,0.0,,,0.07931672937944216,0.0,0.0007167174341515857,0.0,7931.672937944216,71.67174341515857,urban,RARELY,0.038
469,2020-12-25,Mower,Minnesota,40062,52,3265,0.0,24.0,0.0,,,0.08149867705057161,0.0,0.0005990714392691329,0.0,8149.8677050571605,59.907143926913285,rural,RARELY,0.107
470,2020-12-25,Scott,Minnesota,149013,52,10693,0.0,74.0,0.0,,,0.07175883983276626,0.0,0.0004966009677008046,0.0,7175.883983276626,49.660096770080465,urban,RARELY,0.057
474,2020-12-25,Chisago,Minnesota,56579,52,4018,0.0,26.0,0.0,,,0.07101574789232754,0.0,0.00045953445624701743,0.0,7101.574789232754,45.95344562470174,urban,RARELY,0.10400000000000001
475,2020-12-25,Clay,Minnesota,64222,52,6065,0.0,75.0,0.0,,,0.09443804303821121,0.0,0.001167824110118028,0.0,9443.804303821122,116.78241101180281,urban,RARELY,0.121
476,2020-12-25,Fillmore,Minnesota,21067,52,1040,0.0,0.0,0.0,,,0.04936630749513457,0.0,0.0,,4936.630749513457,0.0,rural,RARELY,0.102
477,2020-12-25,Steele,Minnesota,36649,52,2453,0.0,9.0,0.0,,,0.0669322491746023,0.0,0.000245572866926792,0.0,6693.22491746023,24.557286692679202,rural,RARELY,0.062
478,2020-12-25,Wabasha,Minnesota,21627,52,1441,0.0,2.0,0.0,,,0.0666296758681278,0.0,9.247699634715864e-05,0.0,6662.967586812781,9.247699634715865,rural,RARELY,0.085
479,2020-12-25,St. Louis,Minnesota,199070,52,12066,0.0,186.0,0.0,,,0.06061184507962023,0.0,0.0009343447028683378,0.0,6061.184507962023,93.43447028683377,urban,RARELY,0.052000000000000005
482,2020-12-25,Le Sueur,Minnesota,28887,52,1886,0.0,15.0,0.0,,,0.06528888427320248,0.0,0.0005192647211548448,0.0,6528.888427320248,51.92647211548448,rural,RARELY,0.168
483,2020-12-25,Pennington,Minnesota,14119,52,875,0.0,14.0,0.0,,,0.061973227565691624,0.0,0.0009915716410510659,0.0,6197.322756569162,99.15716410510659,rural,RARELY,0.19699999999999998
484,2020-12-25,Sherburne,Minnesota,97238,52,7465,0.0,55.0,0.0,,,0.07677039840391617,0.0,0.0005656224932639503,0.0,7677.039840391617,56.56224932639503,urban,RARELY,0.175
485,2020-12-25,Big Stone,Minnesota,4991,52,422,0.0,3.0,0.0,,,0.0845521939491084,0.0,0.0006010819475055099,0.0,8455.21939491084,60.108194750550986,rural,RARELY,0.121
486,2020-12-25,Lac qui Parle,Minnesota,6623,52,576,0.0,14.0,0.0,,,0.08696965121546127,0.0,0.0021138456892646836,0.0,8696.965121546127,211.38456892646835,rural,RARELY,0.096
489,2020-12-25,Goodhue,Minnesota,46340,52,2906,0.0,39.0,0.0,,,0.06271040138109625,0.0,0.0008416055243849806,0.0,6271.040138109625,84.16055243849806,rural,RARELY,0.039
490,2020-12-25,Winona,Minnesota,50484,52,3474,0.0,42.0,0.0,,,0.06881388162586166,0.0,0.0008319467554076539,0.0,6881.388162586166,83.19467554076539,urban,RARELY,0.151
491,2020-12-25,Wilkin,Minnesota,6207,52,574,0.0,7.0,0.0,,,0.09247623650716932,0.0,0.001127758981794748,0.0,9247.623650716932,112.7758981794748,rural,RARELY,0.14800000000000002
492,2020-12-25,Kandiyohi,Minnesota,43199,52,5292,0.0,60.0,0.0,,,0.12250283571378967,0.0,0.0013889210398388852,0.0,12250.283571378966,138.89210398388852,rural,RARELY,0.107
493,2020-12-25,Sibley,Minnesota,14865,52,982,0.0,4.0,0.0,,,0.06606121762529432,0.0,0.0002690884628321561,0.0,6606.121762529432,26.908846283215606,rural,RARELY,0.175
494,2020-12-25,Todd,Minnesota,24664,52,2194,0.0,24.0,0.0,,,0.08895556276354201,0.0,0.0009730781706130393,0.0,8895.5562763542,97.30781706130392,rural,RARELY,0.198
495,2020-12-25,Faribault,Minnesota,13653,52,867,0.0,9.0,0.0,,,0.06350252691716106,0.0,0.0006591957811470006,0.0,6350.252691716106,65.91957811470006,rural,RARELY,0.158
496,2020-12-25,Beltrami,Minnesota,47188,52,2822,0.0,36.0,0.0,,,0.05980333983216072,0.0,0.0007629058235144528,0.0,5980.333983216072,76.29058235144528,rural,RARELY,0.155
497,2020-12-25,Mahnomen,Minnesota,5527,52,384,0.0,7.0,0.0,,,0.06947711235751763,0.0,0.0012665098606839153,0.0,6947.7112357517635,126.65098606839153,rural,RARELY,0.27899999999999997
498,2020-12-25,Marshall,Minnesota,9336,52,667,0.0,12.0,0.0,,,0.07144387317909169,0.0,0.0012853470437017994,0.0,7144.387317909169,128.53470437017995,rural,RARELY,0.152
499,2020-12-25,Clearwater,Minnesota,8818,52,635,0.0,13.0,0.0,,,0.07201179405760944,0.0,0.0014742572011794057,0.0,7201.179405760943,147.42572011794056,rural,RARELY,0.21
500,2020-12-25,Isanti,Minnesota,40596,52,2555,0.0,30.0,0.0,,,0.06293723519558578,0.0,0.0007389890629618681,0.0,6293.723519558578,73.89890629618681,rural,RARELY,0.099
501,2020-12-25,Cottonwood,Minnesota,11196,52,1203,0.0,14.0,0.0,,,0.10744908896034298,0.0,0.001250446588067167,0.0,10744.908896034298,125.0446588067167,rural,RARELY,0.045
502,2020-12-25,Otter Tail,Minnesota,58746,52,4118,0.0,48.0,0.0,,,0.07009838967759507,0.0,0.0008170769073639056,0.0,7009.838967759508,81.70769073639056,urban,RARELY,0.182
503,2020-12-25,Itasca,Minnesota,45130,52,2627,0.0,33.0,0.0,,,0.05820961666297363,0.0,0.0007312209173498781,0.0,5820.961666297363,73.1220917349878,rural,RARELY,0.142
504,2020-12-25,Watonwan,Minnesota,10897,52,1019,0.0,5.0,0.0,,,0.09351197577314857,0.0,0.0004588418830870882,0.0,9351.197577314857,45.88418830870882,rural,RARELY,0.053
505,2020-12-25,Meeker,Minnesota,23222,52,1837,0.0,31.0,0.0,,,0.0791060201533029,0.0,0.001334941004220136,0.0,7910.60201533029,133.49410042201362,rural,RARELY,0.14400000000000002
506,2020-12-25,Carlton,Minnesota,35871,52,2536,0.0,35.0,0.0,,,0.07069777814948008,0.0,0.0009757185470156951,0.0,7069.777814948008,97.5718547015695,rural,RARELY,0.054000000000000006
507,2020-12-25,Traverse,Minnesota,3259,52,201,0.0,2.0,0.0,,,0.06167536054004296,0.0,0.000613685179502915,0.0,6167.536054004296,61.368517950291505,rural,RARELY,0.139
508,2020-12-25,Lyon,Minnesota,25474,52,2761,0.0,28.0,0.0,,,0.10838502002041298,0.0,0.0010991599277694905,0.0,10838.502002041298,109.91599277694905,rural,RARELY,0.075
509,2020-12-25,Yellow Medicine,Minnesota,9709,52,844,0.0,14.0,0.0,,,0.08692965289937171,0.0,0.0014419610670511895,0.0,8692.96528993717,144.19610670511895,rural,RARELY,0.096
510,2020-12-25,Freeborn,Minnesota,30281,52,1905,0.0,17.0,0.0,,,0.06291073610514844,0.0,0.0005614081437204848,0.0,6291.073610514844,56.14081437204848,rural,RARELY,0.085
511,2020-12-25,Crow Wing,Minnesota,65055,52,4425,0.0,56.0,0.0,,,0.06801936822688494,0.0,0.000860810083775267,0.0,6801.9368226884935,86.0810083775267,urban,RARELY,0.11199999999999999
512,2020-12-25,Lake,Minnesota,10641,52,528,0.0,15.0,0.0,,,0.049619396673245,0.0,0.00140964195094446,0.0,4961.9396673245,140.964195094446,rural,RARELY,0.033
513,2020-12-25,Koochiching,Minnesota,12229,52,536,0.0,8.0,0.0,,,0.04383023959440674,0.0,0.0006541826805135334,0.0,4383.023959440674,65.41826805135335,rural,RARELY,0.183
514,2020-12-25,McLeod,Minnesota,35893,52,3008,0.0,36.0,0.0,,,0.08380464157356587,0.0,0.0010029810826623577,0.0,8380.464157356588,100.29810826623577,rural,RARELY,0.17600000000000002
515,2020-12-25,Houston,Minnesota,18600,52,1132,0.0,11.0,0.0,,,0.06086021505376344,0.0,0.0005913978494623656,0.0,6086.021505376344,59.13978494623656,rural,RARELY,0.08
516,2020-12-25,Pipestone,Minnesota,9126,52,861,0.0,21.0,0.0,,,0.09434582511505589,0.0,0.0023011176857330702,0.0,9434.582511505589,230.11176857330702,rural,RARELY,0.182
517,2020-12-25,Redwood,Minnesota,15170,52,1285,0.0,26.0,0.0,,,0.08470665787738958,0.0,0.0017139090309822016,0.0,8470.665787738959,171.39090309822015,rural,RARELY,0.12300000000000001
518,2020-12-25,Murray,Minnesota,8194,52,735,0.0,5.0,0.0,,,0.08969978032706859,0.0,0.00061020258725897,0.0,8969.978032706858,61.020258725897,rural,RARELY,0.071
519,2020-12-25,Swift,Minnesota,9266,52,781,0.0,14.0,0.0,,,0.08428663932657025,0.0,0.00151090006475286,0.0,8428.663932657026,151.090006475286,rural,RARELY,0.113
520,2020-12-25,Roseau,Minnesota,15165,52,1582,0.0,14.0,0.0,,,0.10431915595120343,0.0,0.0009231783712495879,0.0,10431.915595120343,92.31783712495879,rural,RARELY,0.151
521,2020-12-25,Pine,Minnesota,29579,52,2323,0.0,12.0,0.0,,,0.07853544744582305,0.0,0.00040569322830386425,0.0,7853.544744582306,40.569322830386426,rural,RARELY,0.14300000000000002
522,2020-12-25,Nobles,Minnesota,21629,52,3487,0.0,44.0,0.0,,,0.16121873410698598,0.0,0.002034305793148088,0.0,16121.873410698598,203.43057931480882,rural,RARELY,0.078
523,2020-12-25,Becker,Minnesota,34423,52,2627,0.0,32.0,0.0,,,0.07631525433576387,0.0,0.0009296110158905383,0.0,7631.5254335763875,92.96110158905384,rural,RARELY,0.28
524,2020-12-25,Red Lake,Minnesota,4055,52,301,0.0,3.0,0.0,,,0.07422934648581997,0.0,0.0007398273736128237,0.0,7422.934648581997,73.98273736128237,rural,RARELY,0.24100000000000002
525,2020-12-25,Norman,Minnesota,6375,52,405,0.0,8.0,0.0,,,0.06352941176470588,0.0,0.0012549019607843138,0.0,6352.941176470587,125.49019607843138,rural,RARELY,0.154
526,2020-12-25,Mille Lacs,Minnesota,26277,52,1993,0.0,43.0,0.0,,,0.0758457967043422,0.0,0.0016364120713932336,0.0,7584.57967043422,163.64120713932337,rural,RARELY,0.122
527,2020-12-25,Aitkin,Minnesota,15886,52,1002,0.0,32.0,0.0,,,0.06307440513659826,0.0,0.0020143522598514416,0.0,6307.440513659826,201.43522598514417,rural,RARELY,0.115
528,2020-12-25,Kittson,Minnesota,4298,52,338,0.0,18.0,0.0,,,0.07864122847836202,0.0,0.004187994416007445,0.0,7864.122847836203,418.7994416007445,rural,RARELY,0.168
529,2020-12-25,Morrison,Minnesota,33386,52,2853,0.0,40.0,0.0,,,0.0854549811298149,0.0,0.0011981069909542921,0.0,8545.49811298149,119.81069909542921,rural,RARELY,0.126
530,2020-12-25,Wadena,Minnesota,13682,52,1094,0.0,11.0,0.0,,,0.07995907031135799,0.0,0.0008039760268966525,0.0,7995.907031135799,80.39760268966525,rural,RARELY,0.21100000000000002
531,2020-12-25,Kanabec,Minnesota,16337,52,901,0.0,18.0,0.0,,,0.055150884495317375,0.0,0.0011017934749341985,0.0,5515.088449531738,110.17934749341985,rural,RARELY,0.14800000000000002
532,2020-12-25,Pope,Minnesota,11249,52,676,0.0,3.0,0.0,,,0.0600942305982754,0.0,0.00026669037247755356,0.0,6009.42305982754,26.669037247755355,rural,RARELY,0.147
533,2020-12-25,Hubbard,Minnesota,21491,52,1370,0.0,36.0,0.0,,,0.06374761528081523,0.0,0.0016751198175980642,0.0,6374.761528081523,167.51198175980642,rural,RARELY,0.15
534,2020-12-25,Stevens,Minnesota,9805,52,657,0.0,6.0,0.0,,,0.06700662927078022,0.0,0.0006119326874043855,0.0,6700.662927078021,61.19326874043855,rural,RARELY,0.126
535,2020-12-25,Cook,Minnesota,5463,52,102,0.0,0.0,0.0,,,0.018671059857221308,0.0,0.0,,1867.1059857221308,0.0,rural,RARELY,0.02
536,2020-12-25,Lake of the Woods,Minnesota,3740,52,149,0.0,1.0,0.0,,,0.03983957219251337,0.0,0.00026737967914438503,0.0,3983.957219251337,26.737967914438503,rural,RARELY,0.171
537,2020-12-25,Johnson,Iowa,151140,52,10790,11.0,47.0,0.0,,,0.07139076353050153,0.0010194624652455977,0.00031096996162498344,0.0,7139.076353050153,31.096996162498343,urban,RARELY,0.044000000000000004
538,2020-12-25,Pottawattamie,Iowa,93206,52,8065,9.0,90.0,1.0,,,0.08652876424264533,0.001115933044017359,0.000965603072763556,0.011111111111111112,8652.876424264532,96.5603072763556,urban,RARELY,0.083
539,2020-12-25,Carroll,Iowa,20165,52,2310,1.0,27.0,0.0,,,0.11455492189437144,0.0004329004329004329,0.0013389536325316143,0.0,11455.492189437144,133.89536325316143,rural,RARELY,0.11
541,2020-12-25,Harrison,Iowa,14049,52,1389,3.0,52.0,0.0,,,0.09886824685030964,0.0021598272138228943,0.0037013310555911454,0.0,9886.824685030964,370.13310555911454,rural,RARELY,0.044000000000000004
543,2020-12-25,Dallas,Iowa,93453,52,7708,19.0,64.0,1.0,,,0.08247996319005275,0.0024649714582252206,0.0006848362278364526,0.015625,8247.996319005275,68.48362278364526,urban,RARELY,0.102
546,2020-12-25,Allamakee,Iowa,13687,52,1138,5.0,20.0,0.0,,,0.08314458975670344,0.004393673110720563,0.001461240593263681,0.0,8314.458975670344,146.1240593263681,rural,RARELY,0.049
549,2020-12-25,Black Hawk,Iowa,131228,52,12500,20.0,215.0,1.0,,,0.09525406163318804,0.0016,0.0016383698600908343,0.004651162790697674,9525.406163318805,163.83698600908343,urban,RARELY,0.053
550,2020-12-25,Adair,Iowa,7152,52,579,13.0,17.0,0.0,,,0.08095637583892618,0.022452504317789293,0.0023769574944071587,0.0,8095.637583892618,237.69574944071587,rural,RARELY,0.128
551,2020-12-25,Winneshiek,Iowa,19991,52,1340,1.0,17.0,0.0,,,0.06703016357360812,0.0007462686567164179,0.0008503826722024912,0.0,6703.016357360812,85.03826722024911,rural,RARELY,0.044000000000000004
553,2020-12-25,Dubuque,Iowa,97311,52,10428,28.0,135.0,0.0,,,0.10716157474489009,0.002685078634445723,0.0013873046212658385,0.0,10716.15747448901,138.73046212658386,urban,RARELY,0.155
554,2020-12-25,Muscatine,Iowa,42664,52,3477,6.0,73.0,0.0,,,0.0814972810800675,0.001725625539257981,0.0017110444402775172,0.0,8149.72810800675,171.10444402775173,rural,RARELY,0.022000000000000002
558,2020-12-25,Fayette,Iowa,19650,52,1327,19.0,16.0,0.0,,,0.06753180661577608,0.014318010550113038,0.0008142493638676844,0.0,6753.180661577609,81.42493638676844,rural,RARELY,0.075
559,2020-12-25,Henry,Iowa,19954,52,2437,0.0,24.0,0.0,,,0.12213090107246667,0.0,0.0012027663626340583,0.0,12213.090107246668,120.27663626340583,rural,RARELY,0.142
560,2020-12-25,Linn,Iowa,226706,52,16313,21.0,240.0,0.0,,,0.07195663105519924,0.0012873168638509165,0.0010586398242657892,0.0,7195.663105519924,105.86398242657891,urban,RARELY,0.081
561,2020-12-25,Story,Iowa,97117,52,7856,14.0,29.0,0.0,,,0.08089211981424467,0.0017820773930753565,0.00029860889442631053,0.0,8089.211981424467,29.860889442631052,urban,RARELY,0.075
562,2020-12-25,Poweshiek,Iowa,18504,52,1166,1.0,24.0,0.0,,,0.06301340250756593,0.0008576329331046312,0.0012970168612191958,0.0,6301.340250756593,129.70168612191958,rural,RARELY,0.145
563,2020-12-25,Kossuth,Iowa,14813,52,1470,2.0,28.0,1.0,,,0.09923715655167759,0.0013605442176870747,0.0018902315533652872,0.03571428571428571,9923.715655167758,189.02315533652873,rural,RARELY,0.318
564,2020-12-25,Cerro Gordo,Iowa,42450,52,4238,11.0,59.0,0.0,,,0.09983510011778562,0.0025955639452571967,0.0013898704358068315,0.0,9983.510011778562,138.98704358068315,rural,RARELY,0.365
565,2020-12-25,Sioux,Iowa,34855,52,4267,1.0,41.0,0.0,,,0.12242146033567637,0.00023435669088352472,0.0011763018218333093,0.0,12242.146033567637,117.63018218333093,rural,RARELY,0.06
566,2020-12-25,Tama,Iowa,16854,52,1733,7.0,55.0,0.0,,,0.10282425536964519,0.004039238315060588,0.0032633202800522133,0.0,10282.42553696452,326.33202800522133,rural,RARELY,0.053
567,2020-12-25,Woodbury,Iowa,103107,52,12051,23.0,163.0,0.0,,,0.11687858244348104,0.0019085553066135591,0.0015808819963727002,0.0,11687.858244348105,158.08819963727,urban,RARELY,0.165
568,2020-12-25,Hancock,Iowa,10630,52,1145,5.0,24.0,0.0,,,0.1077140169332079,0.004366812227074236,0.002257761053621825,0.0,10771.40169332079,225.7761053621825,rural,RARELY,0.384
569,2020-12-25,Wapello,Iowa,34969,52,3042,8.0,90.0,0.0,,,0.0869913351825903,0.0026298487836949377,0.002573708141496754,0.0,8699.13351825903,257.3708141496754,rural,RARELY,0.08199999999999999
570,2020-12-25,Jasper,Iowa,37185,52,2808,5.0,52.0,0.0,,,0.0755143202904397,0.0017806267806267807,0.0013984133387118462,0.0,7551.43202904397,139.84133387118462,rural,RARELY,0.105
571,2020-12-25,Cedar,Iowa,18627,52,1343,0.0,18.0,0.0,,,0.07209964030708112,0.0,0.0009663391850539539,0.0,7209.964030708112,96.63391850539539,rural,RARELY,0.096
572,2020-12-25,Buchanan,Iowa,21175,52,1403,2.0,16.0,0.0,,,0.06625737898465171,0.0014255167498218105,0.0007556080283353011,0.0,6625.737898465171,75.5608028335301,rural,RARELY,0.124
573,2020-12-25,Warren,Iowa,51466,52,3646,17.0,33.0,0.0,,,0.07084288656588816,0.004662643993417444,0.0006412000155442428,0.0,7084.288656588817,64.12000155442428,urban,RARELY,0.182
576,2020-12-25,Des Moines,Iowa,38967,52,3434,5.0,32.0,0.0,,,0.08812585007827135,0.00145602795573675,0.0008212076885569841,0.0,8812.585007827136,82.12076885569842,rural,RARELY,0.081
577,2020-12-25,Clayton,Iowa,17549,52,1337,6.0,39.0,0.0,,,0.07618667730355005,0.004487658937920718,0.0022223488517864264,0.0,7618.667730355005,222.23488517864263,rural,RARELY,0.084
